Unnamed: 0,text,possibly_sensitive,created_at.x,reply_settings,conversation_id,author_id,lang,id,protected,location,url,profile_image_url,verified,username,created_at.y,name,description,public_metrics.x_retweet_count,public_metrics.x_reply_count,public_metrics.x_like_count,public_metrics.x_quote_count,public_metrics.x_impression_count,public_metrics.y_followers_count,public_metrics.y_following_count,public_metrics.y_tweet_count,public_metrics.y_listed_count,in_reply_to_user_id,pinned_tweet_id,geo_place_id,text_with_display_links,reply.to.thread.no.term
266,@ZackSampson @TBEP1991 @TB_Times Don’t fall for the red herring.   Look into City of Tampa and St Pete and their dumping of raw sewage into the bay.. ,False,2021-06-14 14:56:30,everyone,1404072808418791426,1857157704,en,1404452692710264840,False,"Tampa, FL",,https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg,False,TampaFLPolitico,2013-09-12T11:58:10.000Z,Ranger Rick,"Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.",0,0,0,0,0,221,304,20954,1,213164823.0,,,@ZackSampson @TBEP1991 @TB_Times Don’t fall for the red herring.   Look into City of Tampa and St Pete and their dumping of raw sewage into the bay.,False
267,"@mettahapa That ape could rip off Your arm and beat You to death with it as well.
I've noticed how the influx of more people to an already fragile system in Florida is causing rapid decline. Sewage leak into Tampa Bay is causing record Red Tide. Massive fish kill. Hurts tourism.. ",False,2021-06-27 15:08:29,everyone,1408907731310940166,815206471378104320,en,1409166754077724676,False,,,https://pbs.twimg.com/profile_images/833044120327315457/ycTiY7Gh_normal.jpg,False,Tom_the_Dog27,2016-12-31T14:42:23.000Z,Tom,Chillin' and Thrillin',0,0,0,0,0,153,246,7042,8,1.1784509054962483e+18,1.5933559125714125e+18,,"@mettahapa That ape could rip off Your arm and beat You to death with it as well.
I've noticed how the influx of more people to an already fragile system in Florida is causing rapid decline. Sewage leak into Tampa Bay is causing record Red Tide. Massive fish kill. Hurts tourism.",False
268,The city of Tampa is working hard to improve our storm water infrastructure problems. The proof was when Tropical Storm Elsa dumped millions of gallons of rain on our area and there was no road closures and no sewage was released in to the bay. . https   www tampabay com news st petersburg 2021 07 11 tampa st pete didnt flood or spill sewage in elsa like they used to during storms why,False,2021-07-11 18:55:09,everyone,1414297223840555009,935558930658418689,en,1414297223840555009,False,,,https://pbs.twimg.com/profile_images/1380552324360372227/zumi9fbU_normal.jpg,False,citroforcouncil,2017-11-28T17:20:05.000Z,Joseph Citro,,0,0,1,0,0,111,129,375,1,,,,The city of Tampa is working hard to improve our storm water infrastructure problems. The proof was when Tropical Storm Elsa dumped millions of gallons of rain on our area and there was no road closures and no sewage was released in to the bay. https://t.co/WtZBirdb1o,False
269,"@Kriseman And we haven't forgotten how your city - under your watch - dumped millions of gallons of sewage into Tampa and Boca Ciega Bays.  

. https   www tampabay com news environment water tampa bays sewage mess 29 million gallons spilled into the bay and rising 2292477",False,2021-07-13 19:13:50,everyone,1415018871476695046,1368961860523921415,en,1415026704280694794,False,"Tampa, FL",,https://pbs.twimg.com/profile_images/1368965916512448525/45SWWbHF_normal.jpg,False,LibertyWatch01,2021-03-08T16:28:49.000Z,LibertyWatchdog,Calling out attacks on liberty wherever I find them.,0,1,2,0,0,225,326,5154,1,62009570.0,,,"@Kriseman And we haven't forgotten how your city - under your watch - dumped millions of gallons of sewage into Tampa and Boca Ciega Bays.  

https://t.co/PlRHJ8wM7M",False
270,Maybe St Pete and Tampa mayors should stop dumping sewage and toxic waste into the bay?  . https   www fox13news com news st pete holding emergency meeting to find red tide fish kill solutions,False,2021-07-15 12:45:14,everyone,1415653682952216579,1470507266,en,1415653682952216579,False,,,https://pbs.twimg.com/profile_images/742068285114552320/2XpztLhy_normal.jpg,False,kevinhoagyn,2013-05-30T19:39:59.000Z,Hoagyn 🇺🇸#MAGA #KAG,"I believe that GOD, COUNTRY and FAMILY should always be our focus.",1,0,0,0,0,2149,2670,120059,41,,,,Maybe St Pete and Tampa mayors should stop dumping sewage and toxic waste into the bay?  https://t.co/VHZlGGcpSw,False
272,@JAA_813 @TB_Times Very likely.  But not the only culprit - the runoff from fertilizers and the fact that Tampa and St Pete dump raw sewage into the Bay turbocharge the K Brevis bacteria. ,False,2021-07-15 19:03:19,everyone,1415632110992379904,1857157704,en,1415748832026038272,False,"Tampa, FL",,https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg,False,TampaFLPolitico,2013-09-12T11:58:10.000Z,Ranger Rick,"Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.",0,0,0,0,0,221,304,20954,1,1.165753451839742e+18,,,@JAA_813 @TB_Times Very likely.  But not the only culprit - the runoff from fertilizers and the fact that Tampa and St Pete dump raw sewage into the Bay turbocharge the K Brevis bacteria,False
273,@TB_Times Always political with TBT.  How many articles were run this year on St Pete and Tampa dumping raw sewage into the bay?   Zero. ,False,2021-07-15 19:05:47,everyone,1415632110992379904,1857157704,en,1415749451222855680,False,"Tampa, FL",,https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg,False,TampaFLPolitico,2013-09-12T11:58:10.000Z,Ranger Rick,"Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.",0,0,3,0,0,221,304,20954,1,14304462.0,,,@TB_Times Always political with TBT.  How many articles were run this year on St Pete and Tampa dumping raw sewage into the bay?   Zero,False
274,@Kriseman @calusawater When are you going to stop dumping raw sewage into Tampa Bay?. ,False,2021-07-15 22:16:19,everyone,1415664192787419138,1857157704,en,1415797401336549384,False,"Tampa, FL",,https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg,False,TampaFLPolitico,2013-09-12T11:58:10.000Z,Ranger Rick,"Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.",0,0,1,0,0,221,304,20954,1,62009570.0,,,@Kriseman @calusawater When are you going to stop dumping raw sewage into Tampa Bay?,False
275,"Also Tampa Bay:
Damn red tide be so bad this year
Also Tampa: let’s dump all this nutrient dense sewage into the bay at the exact same time of year we historically detect karenia brevis and Sahara dust 🤔. ",False,2021-07-17 21:54:44,everyone,1416516745645498369,1126555916,en,1416516745645498369,False,,https://t.co/sXh2BPLvkH,https://pbs.twimg.com/profile_images/1460664523484971015/tfugqnoJ_normal.jpg,False,SamaraiGuess,2013-01-28T00:02:33.000Z,Water Style Super Shark Bomb,Save more bees 🐝 Plant more trees 🌳 Clean the seas 🌊 📸 Samiiinicole,0,0,1,0,0,311,266,35392,1,,6.613664664119173e+17,,"Also Tampa Bay:
Damn red tide be so bad this year
Also Tampa: let’s dump all this nutrient dense sewage into the bay at the exact same time of year we historically detect karenia brevis and Sahara dust 🤔",False
276,"@orlandosentinel @DavidJollyFL And try enforcing #Florida's weak environmental laws ignored by regulators that sit and watch #RedTide destroy #TampaBay, #Manatees starve and die, wetlands are drained, raw sewage is pumped into the ocean and injected into drinking water aquifers as the state is destroyed.. ",False,2021-07-20 12:57:35,everyone,1417427266628472846,24960388,en,1417468731505233922,False,nyc,,https://pbs.twimg.com/profile_images/708993570011803649/8eOVupmx_normal.jpg,False,aaron_rubin,2009-03-17T21:37:42.000Z,Aaron Rubin,"Slava Ukraini  No justice, no peace. Fight like hell to protect democracy and survival of the planet and its astonishing creatures. There is no plan B.",0,0,2,0,0,431,1552,10631,1,1429761.0,,,"@orlandosentinel @DavidJollyFL And try enforcing #Florida's weak environmental laws ignored by regulators that sit and watch #RedTide destroy #TampaBay, #Manatees starve and die, wetlands are drained, raw sewage is pumped into the ocean and injected into drinking water aquifers as the state is destroyed.",False
277,"Not freedom loving Florida killing Tampa Bay for the sake of deregulation like we haven’t heard every ecologist and fishing guide screaming about nutrient rich water and/or sewage being dumped into the red tide, causing these super blooms . https   twitter com G_melia96 status 1417529639845642240 photo 1",False,2021-07-20 16:59:37,everyone,1417529639845642240,1466201370,en,1417529639845642240,False,Raleigh/Pinehurst/Raleigh,https://t.co/mlowLp1EW7,https://pbs.twimg.com/profile_images/1574423703366107136/e1JFkpMj_normal.jpg,False,G_melia96,2013-05-29T02:43:02.000Z,Correct Opinion Haver,No Gods No Masters,0,0,0,0,0,333,255,23864,3,,1.4439937626493297e+18,,"Not freedom loving Florida killing Tampa Bay for the sake of deregulation like we haven’t heard every ecologist and fishing guide screaming about nutrient rich water and/or sewage being dumped into the red tide, causing these super blooms https://t.co/vsgXFK049a",False
278,Millions of gallons of sewage spilled into Tampa Bay results in a red tide. Where are the municipal politicians? . https   twitter com calder_price status 1417538427692666881 photo 1,False,2021-07-20 17:34:32,everyone,1417538427692666881,915237177839243264,en,1417538427692666881,False,,,https://pbs.twimg.com/profile_images/1134543362990755840/eOtrYjKq_normal.jpg,False,calder_price,2017-10-03T15:28:42.000Z,Calder B. Price,Writer & UNC-Chapel Hill alumna-Go Heels! Keep AMERICA great! #AmericaFirst #Patriot,0,0,1,0,0,6371,6017,54039,10,,,,Millions of gallons of sewage spilled into Tampa Bay results in a red tide. Where are the municipal politicians? https://t.co/QHIS7wcUyg,False
279,"Red tide is TERRIBLE in the Tampa Bay area once again. It's not confirmed, but I'm guessing that the SEWAGE that Ron DeathSantis allowed to be pumped from Piney Point into our bay has something to do with this long-lasting bloom. Don't bring your tourist dollars here. . https   twitter com thurgoodhamer status 1417618740078948358 photo 1",False,2021-07-20 22:53:40,everyone,1417618740078948358,1177384695467847680,en,1417618740078948358,False,Trenton | Houston | Tampa,https://t.co/1qb4jMCJAw,https://pbs.twimg.com/profile_images/1505578795578888195/RtbQgiKr_normal.jpg,False,thurgoodhamer,2019-09-27T00:49:25.000Z,now robin,"Historian and professor on weekdays. Ororo Munroe been my homie. These tweets are not my employer's tweets, obvi.",2,1,4,0,0,2752,673,13293,20,,1.3171633930743194e+18,,"Red tide is TERRIBLE in the Tampa Bay area once again. It's not confirmed, but I'm guessing that the SEWAGE that Ron DeathSantis allowed to be pumped from Piney Point into our bay has something to do with this long-lasting bloom. Don't bring your tourist dollars here. https://t.co/SLvUudji5t",False
280,"Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
 . https   www wfla com news pinellas county 13000 gallons of raw sewage discharged into smacks bayou in pinellas county. https   twitter com bruceritchie status 1417841385919680519",False,2021-07-21 15:16:18,everyone,1417866029544390667,1161269334188183553,en,1417866029544390667,False,"Key West, Florida",https://t.co/mdvUNArmgu,https://pbs.twimg.com/profile_images/1161271342190268417/CXDmrVyj_normal.png,False,DemsKeys,2019-08-13T13:32:39.000Z,FloridaKeysDems DemCastFL Lead ☮️ OVFL💔,"True Blue #OneV1 Z25 #DemCast #NDLB #FL26 blog@keysdems.com https://t.co/T98HbQK4Gd… https://t.co/AroIFD6RqR
New! KeysDems@Masto.ai",25,6,23,2,0,9885,9555,64676,47,,1.5922638682813932e+18,,"Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y",False
283,@DemsKeys it amazes me how much of florida is on private septic system. no public sewer infrastructure. isnt this an environmental problem?. ,False,2021-07-21 15:19:24,everyone,1417866029544390667,937146402291044352,en,1417866807780823041,False,"Florida, USA",,https://pbs.twimg.com/profile_images/1562880090974916608/eF7veJLJ_normal.jpg,False,cutrightest,2017-12-03T02:28:08.000Z,cutrightest,"design/make garments, copper things & live with 2 black cats- 1 insists on being called mr tibbs. we're curious, not always well behaved, +practice fierce love",0,2,3,0,0,206,413,17206,1,1.1612693341881836e+18,,,@DemsKeys it amazes me how much of florida is on private septic system. no public sewer infrastructure. isnt this an environmental problem?,True
285,@cutrightest Definitely; especially as there are no state inspections or laws to have them regularly pumped out.. ,False,2021-07-21 15:22:39,everyone,1417866029544390667,1161269334188183553,en,1417867627066712065,False,"Key West, Florida",https://t.co/mdvUNArmgu,https://pbs.twimg.com/profile_images/1161271342190268417/CXDmrVyj_normal.png,False,DemsKeys,2019-08-13T13:32:39.000Z,FloridaKeysDems *️⃣ DemCastFL Lead ☮️ OVFL,"True Blue #OneV1 Z25 #DemCast #NDLB #FL26 blog@keysdems.com https://t.co/T98HbQK4Gd… https://t.co/AroIFD6RqR
New! KeysDems@Masto.ai",0,1,1,0,0,9986,9679,68393,46,9.371464022910444e+17,1.5922638682813932e+18,,@cutrightest Definitely; especially as there are no state inspections or laws to have them regularly pumped out.,True
289,"Coming soon! Learn what you can do to help. 
. https   www suncoastwaterkeeper org scientific_forum_and_awareness_on_red_tide_lyngbya",False,2021-07-21 15:39:06,everyone,1417866029544390667,1161269334188183553,en,1417871767301918720,False,"Key West, Florida",https://t.co/mdvUNArmgu,https://pbs.twimg.com/profile_images/1161271342190268417/CXDmrVyj_normal.png,False,DemsKeys,2019-08-13T13:32:39.000Z,FloridaKeysDems *️⃣ DemCastFL Lead ☮️ OVFL,"True Blue #OneV1 Z25 #DemCast #NDLB #FL26 blog@keysdems.com https://t.co/T98HbQK4Gd… https://t.co/AroIFD6RqR
New! KeysDems@Masto.ai",2,0,2,1,0,9986,9679,68393,46,1.1612693341881836e+18,1.5922638682813932e+18,,"Coming soon! Learn what you can do to help. 
https://t.co/UP7vMp6OPr",True
290,@DemsKeys . https   twitter com eileenvan55 status 1417873542788624395 photo 1,False,2021-07-21 15:46:10,everyone,1417866029544390667,1122540879162617856,qme,1417873542788624395,False,Planet Earth,https://t.co/x0DTbWYZ6q,https://pbs.twimg.com/profile_images/1575945408664174648/PlWcK-Ah_normal.jpg,False,eileenvan55,2019-04-28T16:39:36.000Z,@Eileenvan55 #🟦 Eileen to the left 😷,"Liberal Antifa Pro-choice On Spoutible, same handle Fighting disinformation, #RadicalRacistReich women’s liberties should not be in courts WOKE",4,1,5,0,0,15290,14454,129898,25,1.1612693341881836e+18,1.6417505594462495e+18,,@DemsKeys https://t.co/yfPbJOkQXk,True
292,"@DemsKeys @tizzywoman DeSatan will bluster, bloviate, and ignore reporters questions he doesn't like, and in the end, nothing will be done.. ",False,2021-07-21 15:48:05,everyone,1417866029544390667,1178751075479937024,en,1417874027285303299,False,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,AlcairoCrystal,2019-09-30T19:19:07.000Z,Crystal Alcairo,"Mother of five, grandmother of three so far,  Army veteran wife of nearly 39 years of a retired Army veteran. Mother of two sailors, and proud liberal.",0,0,1,0,0,594,891,158277,0,1.1612693341881836e+18,,,"@DemsKeys @tizzywoman DeSatan will bluster, bloviate, and ignore reporters questions he doesn't like, and in the end, nothing will be done.",True
